symbol,close,date
GS,180.240005,2015-02-03
GS,178.779999,2015-02-04
GS,180.770004,2015-02-05
GS,183.429993,2015-02-06
GS,182.220001,2015-02-09
GS,184.559998,2015-02-10
GS,187.649994,2015-02-11
GS,189.779999,2015-02-12
GS,189.0,2015-02-13
GS,190.020004,2015-02-17
GS,188.669998,2015-02-18
GS,189.110001,2015-02-19
GS,191.509995,2015-02-20
GS,190.309998,2015-02-23
GS,192.220001,2015-02-24
GS,191.720001,2015-02-25
GS,192.199997,2015-02-26
GS,189.78999299999998,2015-02-27
GS,191.78999299999998,2015-03-02
GS,191.270004,2015-03-03
GS,189.669998,2015-03-04
GS,190.080002,2015-03-05
GS,186.91000400000001,2015-03-06
GS,187.929993,2015-03-09
GS,182.71000700000002,2015-03-10
GS,184.179993,2015-03-11
GS,189.949997,2015-03-12
GS,189.33999599999999,2015-03-13
GS,191.899994,2015-03-16
GS,190.570007,2015-03-17
GS,192.320007,2015-03-18
GS,189.970001,2015-03-19
GS,193.130005,2015-03-20
GS,191.96000700000002,2015-03-23
GS,191.279999,2015-03-24
GS,187.350006,2015-03-25
GS,187.240005,2015-03-26
GS,188.059998,2015-03-27
GS,191.020004,2015-03-30
GS,187.970001,2015-03-31
GS,192.229996,2015-04-01
GS,191.550003,2015-04-02
GS,192.050003,2015-04-06
GS,192.389999,2015-04-07
GS,192.559998,2015-04-08
GS,194.889999,2015-04-09
GS,195.639999,2015-04-10
GS,195.580002,2015-04-13
GS,197.720001,2015-04-14
GS,201.100006,2015-04-15
GS,200.21000700000002,2015-04-16
GS,197.350006,2015-04-17
GS,198.100006,2015-04-20
GS,196.83999599999999,2015-04-21
GS,198.320007,2015-04-22
GS,199.309998,2015-04-23
GS,197.990005,2015-04-24
GS,196.520004,2015-04-27
GS,197.490005,2015-04-28
GS,198.559998,2015-04-29
GS,196.419998,2015-04-30
GS,197.529999,2015-05-01
GS,199.300003,2015-05-04
GS,197.28999299999998,2015-05-05
